device_id,vehicle_id,timestamp_ms,engine_oil_temp_c,transmission_temp_c,brake_temp_c,radiator_temp_c,motor_rpm,vehicle_speed_kmph,fuel_efficiency_kmpl,battery_voltage_v,battery_health_pct,fuel_level_pct,cabin_humidity_pct,cabin_temp_c,tire_pressure_fl_kpa,tire_pressure_fr_kpa,tire_pressure_rl_kpa,tire_pressure_rr_kpa,gyro_x_dps,gyro_y_dps,gyro_z_dps,ambient_pressure_kpa,output_voltage_v,engine_rpm_variance,brake_temp_rise_rate,vibration_rms,dominant_vibration_hz,engine_load_pct
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,93.46726269,80.54198328443825,158.41039182712836,79.73109364977186,2329.057834469374,81.61687415403173,14.20577169749131,12.637157881158657,79.43330104206356,39.02153799602573,47.70186653121873,35.47484688052128,231.02195713007433,227.86365663217435,227.6689158441837,230.0570307862629,0.18389582431228038,-0.371782859,1.192276721733263,102.13200004058449,14.217314216320746,227.06581916870445,1.9277819349388532,0.5465873568596306,92.47254595433081,47.97566977943401
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,90.85942419265004,65.58965618702128,149.05084425818902,86.46222897136454,2974.520931170968,77.93851553620146,14.18336198870173,12.705879119575235,82.31458611097553,67.03370559150066,66.38484471,37.78178876,223.09951540537014,232.67228041938978,224.4490665,222.83127798849577,-1.208692668,0.5215868932618317,0.8166785510205067,100.20930379243778,14.043877307860638,106.38489585788264,3.0683412481263685,0.9025368496988322,90.64525044366611,56.49979257802091
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,93.24552503705215,66.61052252540881,178.2368799942817,80.17678266562176,2917.2217791445514,51.40526297858975,16.417037103061684,12.661534568368134,85.17609037183593,10.078769221216785,44.05930111169897,32.47418348930897,223.71541037706805,224.47382636193134,228.16752785150493,234.1542159858873,0.6116292919951402,-0.595310627,1.310378490166209,101.39069848544906,14.014674443051925,181.06614834628638,3.021743401530748,0.946168151,114.14478176857556,47.455915860577626
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,87.74117474329628,72.82675827,129.8394025686891,89.29528569169943,1966.328773272197,75.86131079571567,16.50244199464725,13.11135702523463,74.44886342024165,58.96245830221917,42.695448264491844,30.694354660856693,222.11278748975747,230.84877864332273,222.4984039085531,218.70698723539888,0.6449360987482192,-0.622339365,1.0481613736200672,101.27743336988597,14.291754276463633,65.58914510797857,2.377549826637327,0.4135046266641782,125.8713508,32.83529609352986
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,88.76851923629305,83.06261470946691,165.46669917013222,87.56230821739717,1945.8278874278913,77.69538979047914,15.12060680118202,12.54919440245458,79.48314557688751,36.763788204116906,65.73045608104688,34.76518823,224.53348339760439,227.6497837672451,235.0673354706231,226.09305419882497,0.10751261337765117,-0.511448318,0.9916612525842429,101.77589385691033,14.358195667465635,200.69908293577245,2.448997148381352,0.5072714169331451,88.81233938470788,52.1818895
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,89.88790202,72.76471672344593,170.0962133349206,87.93865114,2829.691314955873,58.04958026515924,15.427231814608508,12.660981024465144,86.11113005,28.54699013616103,65.59502464700257,31.06700479087418,234.5411051649079,216.3245493370991,227.73520100552278,223.84382884183256,0.17956890118951074,-0.039599198,0.6441328479242803,102.93493411388613,14.515052230545663,58.575127978778355,1.7465995924392932,0.640062061,112.70642887356175,36.414262437296976
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,95.36012040393724,82.82829706692743,141.66316934794364,81.57405312753095,2895.5782299307575,49.72401853962881,14.58807009778781,12.74967582062776,73.93284349194607,69.64529015898725,51.86574248913596,28.377971167120172,235.6681612222115,231.31169809182683,226.9880269818297,230.15168287236693,0.408301651,-0.466574623,0.5646136430360336,101.53863917682632,13.773415517169372,168.43715554528782,0.29217891373562477,0.8872536767967028,103.9203917815741,47.75379066046569
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,91.03319096203649,74.56332961,155.2952643943681,78.63331166,2695.9897566773243,72.83800482420439,12.118306150357022,12.45666569694993,86.71526679437501,33.51874104,65.00030857867621,29.054431409802078,230.11560933705687,229.64438900023708,236.72307607855245,221.10958415378605,0.000173263,-0.451175833,0.9658502946891654,101.3335612838611,14.348044011413844,159.36283467045058,2.5987504871767917,0.46541097798779857,122.03097545672402,76.69389051334605
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,76.43228991961972,73.76190458312881,113.69901286763402,84.60355191277874,3903.033857347343,80.97615725342101,12.648494437332655,8,93.12537535551026,60.33726894,38.62390481049553,30.30146052754442,234.68687544034563,243.6521416017872,231.17894698731868,240.00805393471325,-1.150248711,-2.906735359,-0.429572334,106.92153399618302,14.867088997197076,120.13584514496533,-5.873650887,0.403673927,93.12408834469599,60.448444831849045
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,100.07535396907802,73.68052784,138.61739067558088,87.33837416229149,4265.266373455135,56.08091543752579,13.786512534960888,12.663547299595818,89.17553906384461,43.40741804717328,47.09922720141272,26.108027317669205,165.99507597768246,231.19821435438283,234.95522677703647,235.50959752645505,-0.597747991,0.15497963475880164,0.7530434961976088,101.78264351290903,14.03267686401632,100.0895463,2.392741492805401,0.49659124071679883,123.34345737728138,63.78579864
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,120.67203082883039,69.64079865791327,157.88166602935758,95.79245785879145,2386.2696775304303,59.96226149011869,12.489115713232488,12.744975023096224,86.84456225876488,35.592540945513214,59.41216983570453,41.30556298,230.5816185506698,232.28146812169223,221.0122110503227,234.10751159339156,-0.218276375,-0.596455396,0.8547023573389787,98.82904117,13.165892779189365,123.69288936574941,2.9830753532914085,0.5027810266468966,104.51518570236277,50.00954317497701
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,84.13705099508435,78.88398724212395,153.23835761780506,86.10028402421271,6333.151005292181,146.42477230159443,14.810607407705406,12.429887589017374,88.27203047492493,52.72677208203424,62.59520535900371,33.48787989383324,225.51572101266154,232.71964633486093,229.00223565687773,228.61363181265168,-0.469063787,0.18861634590982995,0.8461621971205997,100.34258660853224,14.153368337262188,434.5607816611746,1.372326374959504,1.7183771267157386,97.95472865090156,62.07062395153169
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,88.22009396272634,72.96362110127679,158.85954023527668,82.45719518947278,5399.255888285959,114.76092019716526,16.03924740998184,12.658003159638803,88.86142818233664,23.50231121044346,49.44212079152112,33.79476977995116,231.42033859710173,223.07887014882144,232.06728139745096,226.06776581682988,0.031851750025626326,-0.445885616,0.7124950832592758,102.29607210903852,13.766536211813394,415.3706509077091,3.0931345690571437,1.3060608235387847,158.64004823744932,69.04864521356123
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,95.29019595747991,74.39397933118478,143.48913554117868,85.76992490534855,3093.750522773962,66.20923485566777,10.59044350739625,13.106550095843332,89.60392312691555,40.190049152812264,62.92594540874656,32.523714799704166,225.25250377214087,225.91411850874303,224.6832386603548,231.90393925350443,0.35380906623699154,0.41827094071370735,1.2968972659426536,101.45937425293073,13.741352319003337,181.18056922517738,2.779788365964742,0.6015587880660198,153.62620741390663,57.77573289610898
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,84.62106459,69.74250906129268,166.16676791810528,86.69183062062575,3345.4696808969966,63.29160082115101,14.584589311254089,13.007861193800997,89.94068920880132,24.332256429152928,46.76060006556736,29.422512916868456,229.98543160569113,228.5943118231659,232.62355337276546,235.3435224932343,-0.824892389,0.5489923666922932,0.7378072151905478,101.10489459182936,13.860808332211144,121.14462674780215,3.1049841904689224,0.7943756435329099,137.02751963772548,53.02403308562616
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,95.94007798935178,75.19729212338005,152.12916718489728,82.33583566,2057.7581458343993,50.23182083998954,15.82683341404085,12.822286091218508,86.78470969414654,60.47115644864397,40.74111616015759,28.67061361,237.25137006252996,230.4772265840046,235.6303405258881,226.31267722929465,-0.547229062,-0.508013627,1.3021426535310754,101.98505386424276,14.609238548226827,189.84583797688634,3.8609108331303816,1.1095098136385468,127.56771816555171,44.86282321799561
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,80.39292167538751,76.99418943126206,165.89632708627263,87.07506057031027,5252.6614820018585,137.9684651791231,16.766882514698864,12.68584929781351,88.05991119986898,21.302540236601036,59.793449672951986,29.74469246090666,229.40886773657618,225.4392702556023,227.8230950943529,216.68863894307302,0.17588663386994471,-0.480218873,1.1779866066852505,101.45192699650724,14.079656781982557,348.11878942420174,2.7090656489087186,1.2327132652459492,103.21228624523431,58.002504373869655
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,84.68794525235907,70.23705243623857,132.95688504723483,83.86638203654526,2751.3103647436396,66.82403664165088,13.376444822791905,12.61010657419794,89.53282097500212,61.931318222006986,64.93428979,32.82277607111306,224.76952726256297,224.9962151046118,232.05834550414556,225.93298841977344,0.634816743,-0.52078227,1.4059944678818719,101.42182886930347,13.357770306097466,140.75767087404304,2.728428502095216,0.6087697164543314,137.26271668214827,64.46654662666087
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,94.31782145087895,70.75860798464547,157.55160983402104,87.28292532724146,1981.415398624209,56.94012414502155,16.903886956712405,12.432537492613893,83.14956064757622,29.27887901284231,40.505370991492285,33.166427378974234,228.74874754700755,220.7862694456412,227.8048254588449,226.74945479473664,-0.079472243,-0.177762653,1.092621426345562,101.36558857120856,14.469308924287363,117.7102159110313,1.1370919619476445,0.8854170803261611,139.49530973838267,63.861578173013854
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,98.19693868463338,78.13827933495031,170.73596876895738,81.36627956894876,3254.373910392385,76.74564984850166,14.552997301669285,12.817621915343562,85.29968739732377,65.06257636472938,57.800923776742856,31.80084810665163,226.88906464348247,230.52093532029608,222.71722112604363,224.30535656115745,0.7415049121057777,-0.160706337,0.8221464132891628,102.52011332442837,13.830866142454788,158.31857746583833,3.1569165633852108,0.7949952320280059,128.7082325572367,49.39617570467009
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,132.75077852686275,68.73161394398743,147.8776492318075,105.40376341606404,2736.4814702965386,69.50671010433337,14.607833544246068,12.705432153134298,75.51371224752721,86.91494895070807,51.298279387084506,31.04270971201188,229.5264787351088,224.9611962590067,226.8492776340729,234.41726530390963,-0.066520686,0.7833180817589244,0.9623196728712708,101.10953917052368,13.878687235639843,196.2041016847566,1.225725242452539,0.40589311603440853,110.10079114228965,72.3922005
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,87.31204632245533,83.50084605284542,176.4515246015707,86.07832899446385,2983.6298953287514,71.56580783585007,13.161139322406983,12.79723819266627,89.48252969652975,27.29302774283637,63.94131542734921,30.468511519147675,227.19138666368625,232.53438644540074,225.96881850226504,229.03090263637324,-0.189629041,-0.07718355,0.604565903,100.0254837937871,13.569134970668737,179.18481151500282,2.4465331659235225,0.803040273,98.47963709514553,78.29137277
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,89.33992524,77.01305323060892,161.84225015984705,82.02466351599058,2570.386515938672,59.83149696297181,17.94910333145776,12.675123980063072,91.35051257166147,66.68285723878017,58.54814569781743,35.99971390898235,227.53895917320483,227.6672786386054,219.22639452045644,230.2463600320339,-0.860853858,-0.923708012,0.988672644,102.01063564720239,13.852203838956662,89.13078778873353,0.43229680976449125,0.38950238964117995,94.95541391720874,74.02339170493963
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,92.70160485609358,75.65568468732576,99.63355275700795,85.84348839577319,2951.985521729547,52.067596812629596,15.714462495444264,12.407420334266131,91.96577791,19.793898835454755,46.33129667742072,23.57927427176198,234.14018522945682,235.09757502717326,222.32503166831057,225.25911053232736,-0.475903495,-0.167240822,0.7849199494671708,101.52315488923671,14.142256773009953,48.77640407523836,3.4676511078298144,0.40671611569157856,77.29282658,50.395787455137054
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,91.48857809,75.09190471588433,134.60925335273205,92.88033384268168,2591.067594027475,48.14713427287446,15.40665686406502,9.636974963588557,47.495141294408285,60.647639756593115,55.81248030241997,29.560693512936894,230.26061038803286,230.66948158943077,227.48710886499424,240.10329521397728,-0.487626579,-0.709538626,0.8923687386431982,101.05423704852456,13.340380373588122,172.23904836437333,2.6223245597571925,1.0727890119779873,166.5765505640815,52.49045763220593
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,95.87791778605137,75.19051695305045,146.57374265493277,81.73121166018304,2037.343169120913,69.55381004243051,11.572053511828813,12.383376627327499,90.53647410714547,60.60913326347558,50.30230252339041,23.812626869137976,228.02607225641026,232.4661667704201,232.6634119604324,228.30862536660246,0.5760093624343396,0.3161780079401214,0.9373215413892431,100.64927543514357,14.301602022649702,173.61735865197667,1.402877561,0.8149538807276153,134.5554793632087,54.96032902
ESP32_VEH_01,VIT_CAR_001,1.77134E+12,91.56239439722344,77.21808197602913,167.15962688276278,88.19403023501047,2806.0255042445356,45.13345471,17.227841014392375,10.521810671066698,62.30956704607106,31.202165038381832,55.500655789296474,29.70389205,229.46899647761828,235.2492148084462,232.98846766487912,227.09661411203734,0.047973892,-0.474373348,1.2641728496657145,100.45459618890138,12.522813884504368,140.26138682871274,1.5045309151811712,0.783868216,146.3860430354067,31.634536389824714
